"","Type","Flora","Batch"
"2376","HM20","C",21
"2377","HM20","C",21
"2378","HM20","C",21
"2379","HM20","C",21
"2380","HM20","C",21
"2381","HM20","C",21
"2382","HM20","C",21
"2383","HM20","C",21
"2384","HM20","C",21
"2385","HM20","C",21
"2386","HM20","C",21
"2387","HM20","C",21
"2388","HM20","C",21
"2389","HM20","C",21
"2390","HM20","C",21
"2391","HM20","C",21
"2392","HM20","C",21
"2393","HM20","C",21
"2394","HM20","C",21
"2395","HM20","C",21
"2397","HM20","C",21
"2398","HM20","C",22
"2399","HM20","C",22
"2400","HM20","C",22
"2401","HM20","C",22
"2402","HM20","C",22
"2403","HM20","C",22
"2404","HM20","C",22
"2405","HM20","C",22
"2406","HM20","C",22
"2407","HM20","C",22
"2408","HM20","C",22
"2409","HM20","C",22
"2410","HM20","C",22
"2411","HM20","C",22
"2412","HM20","C",22
"2413","HM20","C",22
"2414","HM20","C",22
"2415","HM20","C",22
"2416","HM20","C",22
"2417","HM20","C",22
"2418","HM20","C",22
"2419","HM20","C",22
"2420","HM20","C",22
"2421","HM20","C",22
"2422","HM20","C",22
"2423","HM20","C",22
"2424","HM20","C",22
"2425","HM20","C",22
"2426","HM20","C",22
"2427","HM20","C",22
"2428","HM20","C",22
"2429","HM20","C",22
"2430","HM20","C",22
"2431","HM20","C",23
"2432","HM20","C",23
"2433","HM20","C",23
"2434","HM20","C",23
"2435","HM20","C",23
"2436","HM20","C",23
"2437","HM20","C",23
"2438","HM20","C",23
"2439","HM20","C",23
"2440","HM20","C",23
"2441","HM20","C",23
"2442","HM20","C",23
"2443","HM20","C",23
"2444","HM20","C",23
"2445","HM20","C",23
"2446","HM20","C",23
"2447","HM20","C",23
"2448","HM20","C",23
"2449","HM20","C",23
"2450","HM20","C",23
"2451","HM20","C",23
"2452","HM20","C",23
"2453","HM20","C",23
"2454","HM20","C",23
"2455","HM20","C",23
"2456","HM20","C",23
"2457","HM20","C",23
"2458","HM20","C",23
"2459","HM20","C",23
"2460","HM20","C",23
"2461","HM20","C",23
"2462","HM20","C",23
"2463","HM20","C",23
"2464","HM20","C",23
"2465","HM20","C",23
"2466","HM20","C",23
"2467","HM20","C",23
"2468","HM20","C",23
"2469","HM20","C",24
"2470","HM20","C",24
"2471","HM20","C",24
"2472","HM20","C",24
"2474","HM20","C",24
"2475","HM20","C",24
"2476","HM20","C",24
"2477","HM20","C",24
"2478","HM20","C",24
"2479","HM20","C",24
"2480","HM20","C",24
"2481","HM20","C",24
"2482","HM20","C",24
"2483","HM20","C",24
"2484","HM20","C",24
"2485","HM20","C",24
"2486","HM20","C",24
"2487","HM20","C",24
"2488","HM20","C",24
"2489","HM20","C",24
"2490","HM20","C",25
"2491","HM20","C",25
"2492","HM20","C",25
"2493","HM20","C",25
"2494","HM20","C",25
"2495","HM20","C",25
"2496","HM20","C",25
"2497","HM20","C",25
"2498","HM20","C",25
"2499","HM20","C",25
"2500","HM20","C",25
"2501","HM20","C",25
"2502","HM20","C",25
"2503","HM20","C",25
"2504","HM20","C",25
"2505","HM20","C",25
"2506","HM20","C",25
"2507","HM20","C",25
"2508","HM20","C",25
"2509","HM20","C",25
"2510","HM20","C",25
"2511","HM20","C",25
"2512","HM20","C",25
"2513","HM20","C",25
"2514","HM20","C",25
"2515","HM20","C",26
"2516","HM20","C",26
"2517","HM20","C",26
"2518","HM20","C",26
"2519","HM20","C",26
"2520","HM20","C",26
"2521","HM20","C",26
"2523","HM20","C",26
"2524","HM20","C",26
"2525","HM20","C",26
"2526","HM20","C",26
"2527","HM20","C",26
"2528","HM20","C",26
"2529","HM20","C",26
"2530","HM20","C",26
"2531","HM20","C",26
"2532","HM20","C",26
"2533","HM20","C",26
"2534","HM20","C",26
"2535","HM20","C",26
"2536","HM20","C",26
"2537","HM20","C",26
"2538","HM20","C",27
"2539","HM20","C",27
"2540","HM20","C",27
"2541","HM20","C",27
"2542","HM20","C",27
"2543","HM20","C",27
"2544","HM20","C",27
"2545","HM20","C",27
"2546","HM20","C",27
"2548","HM20","C",27
"2549","HM20","C",27
"2550","HM20","C",27
"2551","HM20","C",27
"2552","HM20","C",27
"2553","HM20","C",27
"2554","HM20","C",27
"2555","HM20","C",27
"2556","HM20","C",27
"2557","HM20","C",27
"2558","HM20","C",27
"2559","HM20","C",27
"2560","HM20","C",27
"2561","HM20","C",27
"2562","HM20","C",27
"2563","HM20","C",27
"2564","HM20","C",27
"2565","HM20","C",27
"2566","HM20","C",27
"2567","HM20","C",27
"2568","HM20","C",28
"2569","HM20","C",28
"2570","HM20","C",28
"2571","HM20","C",28
"2572","HM20","C",28
"2573","HM20","C",28
"2574","HM20","C",28
"2575","HM20","C",28
"2576","HM20","C",28
"2577","HM20","C",28
"2578","HM20","C",28
"2580","HM20","C",28
"2582","HM20","C",28
"2584","HM20","C",28
"2585","HM20","C",28
"2586","HM20","C",28
"2587","HM20","C",28
"2588","HM20","C",28
"2589","HM20","C",28
"2590","HM20","C",28
"2591","HM20","C",28
"2592","HM20","C",28
"2593","HM20","C",28
"2594","HM20","C",28
"2595","HM20","C",28
"2596","HM20","C",28
"2597","HM20","C",28
"2598","HM20","C",28
"2599","HM20","C",29
"2601","HM20","C",29
"2602","HM20","C",29
"2603","HM20","C",29
"2604","HM20","C",29
"2605","HM20","C",29
"2606","HM20","C",29
"2607","HM20","C",29
"2608","HM20","C",29
"2609","HM20","C",29
"2610","HM20","C",29
"2611","HM20","C",29
"2612","HM20","C",29
"2613","HM20","C",29
"2614","HM20","C",29
"2615","HM20","C",29
"2616","HM20","C",29
"2617","HM20","C",29
"2618","HM20","C",29
"2619","HM20","C",29
"2620","HM20","C",29
"2621","HM20","C",29
"2622","HM20","C",29
"2623","HM20","C",29
"2624","HM20","C",29
"2651","HM20","C",30
"2652","HM20","C",30
"2653","HM20","C",30
"2654","HM20","C",30
"2655","HM20","C",30
"2656","HM20","C",30
"2657","HM20","C",30
"2658","HM20","C",30
"2659","HM20","C",30
"2660","HM20","C",30
"2661","HM20","C",30
"2662","HM20","C",30
"2663","HM20","C",30
"2664","HM20","C",30
"2665","HM20","C",30
"2666","HM20","C",30
"2667","HM20","C",30
"2668","HM20","C",30
"2669","HM20","C",30
"2670","HM20","C",30
"2671","HM20","C",30
"2672","HM20","C",30
"2673","HM20","C",30
"2674","HM20","C",30
"2675","HM20","C",31
"2676","HM20","C",31
"2677","HM20","C",31
"2678","HM20","C",31
"2679","HM20","C",31
"2680","HM20","C",31
"2681","HM20","C",31
"2682","HM20","C",31
"2683","HM20","C",31
"2684","HM20","C",31
"2685","HM20","C",31
"2686","HM20","C",31
"2688","HM20","C",31
"2689","HM20","C",31
"2690","HM20","C",31
"2691","HM20","C",31
"2692","HM20","C",31
"2693","HM20","C",31
"2694","HM20","C",31
"2695","HM20","C",31
"2696","HM20","C",31
"2697","HM20","C",31
"2698","HM20","C",31
"2699","HM20","C",31
"2700","HM20","C",31
"2701","HM20","C",31
"2702","HM20","C",31
"2703","HM20","C",31
"2704","HM20","C",31
"2705","HM20","C",31
"2706","HM20","C",32
"2707","HM20","C",32
"2708","HM20","C",32
"2709","HM20","C",32
"2710","HM20","C",32
"2711","HM20","C",32
"2712","HM20","C",32
"2713","HM20","C",32
"2714","HM20","C",32
"2715","HM20","C",32
"2716","HM20","C",32
"2717","HM20","C",32
"2718","HM20","C",32
"2719","HM20","C",32
"2720","HM20","C",32
"2721","HM20","C",32
"2723","HM20","C",32
"2724","HM20","C",32
"2725","HM20","C",32
"2726","HM20","C",32
"2727","HM20","C",32
"2728","HM20","C",32
"2730","HM20","C",33
"2731","HM20","C",33
"2732","HM20","C",33
"2733","HM20","C",33
"2734","HM20","C",33
"2735","HM20","C",33
"2736","HM20","C",33
"2737","HM20","C",33
"2738","HM20","C",33
"2739","HM20","C",33
"2740","HM20","C",33
"2741","HM20","C",33
"2742","HM20","C",33
"2743","HM20","C",33
"2744","HM20","C",33
"2745","HM20","C",33
"2746","HM20","C",33
"2747","HM20","C",33
"2748","HM20","C",33
"2749","HM20","C",33
"2750","HM20","C",33
"2751","HM20","C",33
"2752","HM20","C",34
"2754","HM20","C",34
"2755","HM20","C",34
"2756","HM20","C",34
"2757","HM20","C",34
"2758","HM20","C",34
"2759","HM20","C",34
"2760","HM20","C",34
"2762","HM20","C",34
"2763","HM20","C",34
"2764","HM20","C",34
"2765","HM20","C",34
"2766","HM20","C",34
"2767","HM20","C",34
"2768","HM20","C",34
"2769","HM20","C",34
"2770","HM20","C",34
"2771","HM20","C",34
"2772","HM20","C",34
"2773","HM20","C",34
"2774","HM20","C",34
"2775","HM20","C",34
"2776","HM20","C",34
"2777","HM20","C",35
"2778","HM20","C",35
"2779","HM20","C",35
"2780","HM20","C",35
"2781","HM20","C",35
"2782","HM20","C",35
"2783","HM20","C",35
"2784","HM20","C",35
"2785","HM20","C",35
"2787","HM20","C",35
"2788","HM20","C",35
"2790","HM20","C",35
"2791","HM20","C",35
"2792","HM20","C",35
"2793","HM20","C",35
"2794","HM20","C",35
"2795","HM20","C",35
"2796","HM20","C",35
"2797","HM20","C",35
"2798","HM20","C",35
"2799","HM20","C",35
"2800","HM20","C",36
"2801","HM20","C",36
"2802","HM20","C",36
"2803","HM20","C",36
"2804","HM20","C",36
"2805","HM20","C",36
"2806","HM20","C",36
"2807","HM20","C",36
"2808","HM20","C",36
"2809","HM20","C",36
"2810","HM20","C",36
"2811","HM20","C",36
"2812","HM20","C",36
"2813","HM20","C",36
"2814","HM20","C",36
"2815","HM20","C",36
"2816","HM20","C",36
"2817","HM20","C",36
"2818","HM20","C",36
"2819","HM20","C",36
"2820","HM20","C",36
"2821","HM20","C",36
"2822","HM20","C",37
"2823","HM20","C",37
"2824","HM20","C",37
"2825","HM20","C",37
"2827","HM20","C",37
"2828","HM20","C",37
"2829","HM20","C",37
"2830","HM20","C",37
"2831","HM20","C",37
"2832","HM20","C",37
"2833","HM20","C",37
"2834","HM20","C",37
"2835","HM20","C",37
"2836","HM20","C",37
"2837","HM20","C",37
"2838","HM20","C",37
"2839","HM20","C",37
"2840","HM20","C",37
"2841","HM20","C",37
"2842","HM20","C",37
"2843","HM20","C",37
"2844","HM20","C",37
"2845","HM20","C",37
"2846","HM20","C",37
"2847","HM20","C",37
"2848","HM20","C",37
"2849","HM20","C",37
"2850","HM20","C",38
"2851","HM20","C",38
"2852","HM20","C",38
"2853","HM20","C",38
"2854","HM20","C",38
"2855","HM20","C",38
"2856","HM20","C",38
"2857","HM20","C",38
"2858","HM20","C",38
"2859","HM20","C",38
"2861","HM20","C",38
"2862","HM20","C",38
"2863","HM20","C",38
"2864","HM20","C",38
"2865","HM20","C",38
"2866","HM20","C",38
"2867","HM20","C",38
"2868","HM20","C",38
"2869","HM20","C",38
"2870","HM20","C",38
"2871","HM20","C",38
"2872","HM20","C",38
"2873","HM20","C",38
"2874","HM20","C",39
"2875","HM20","C",39
"2876","HM20","C",39
"2877","HM20","C",39
"2878","HM20","C",39
"2879","HM20","C",39
"2881","HM20","C",39
"2882","HM20","C",39
"2883","HM20","C",39
"2884","HM20","C",39
"2885","HM20","C",39
"2886","HM20","C",39
"2887","HM20","C",39
"2888","HM20","C",39
"2889","HM20","C",39
"2890","HM20","C",39
"2891","HM20","C",39
"2892","HM20","C",39
"2893","HM20","C",39
"2894","HM20","C",39
"2895","HM20","C",39
"2896","HM20","C",39
"2897","HM20","C",39
"2898","HM20","C",39
"2920","HM20","C",40
"2921","HM20","C",40
"2923","HM20","C",40
"2925","HM20","C",40
"2926","HM20","C",40
"2927","HM20","C",40
"2928","HM20","C",40
"2932","HM20","C",40
"2933","HM20","C",40
"2934","HM20","C",40
"2935","HM20","C",40
"2936","HM20","C",40
"2937","HM20","C",40
"2938","HM20","C",40
"2939","HM20","C",40
"2940","HM20","C",40
"2941","HM20","C",40
"2942","HM20","C",40
"2943","HM20","C",41
"2944","HM20","C",41
"2945","HM20","C",41
"2946","HM20","C",41
"2947","HM20","C",41
"2948","HM20","C",41
"2949","HM20","C",41
"2950","HM20","C",41
"2951","HM20","C",41
"2952","HM20","C",41
"2953","HM20","C",41
"2954","HM20","C",41
"2955","HM20","C",41
"2956","HM20","C",41
"2957","HM20","C",41
"2958","HM20","C",41
"2959","HM20","C",41
"2960","HM20","C",41
"2961","HM20","C",41
"2962","HM20","C",41
"2963","HM20","C",41
"2964","HM20","C",41
"2965","HM20","C",41
"2966","HM20","C",42
"2967","HM20","C",42
"2968","HM20","C",42
"2969","HM20","C",42
"2970","HM20","C",42
"2971","HM20","C",42
"2972","HM20","C",42
"2973","HM20","C",42
"2974","HM20","C",42
"2976","HM20","C",42
"2977","HM20","C",42
"2978","HM20","C",42
"2979","HM20","C",42
"2980","HM20","C",42
"2981","HM20","C",42
"2982","HM20","C",42
"2983","HM20","C",42
"2984","HM20","C",42
"2985","HM20","C",42
"2986","HM20","C",42
"2987","HM20","C",42
"2988","HM20","C",42
"2989","HM20","C",42
"2990","HM20","C",42
"2991","HM20","C",42
"2992","HM20","C",43
"2993","HM20","C",43
"2994","HM20","C",43
"2995","HM20","C",43
"2996","HM20","C",43
"2997","HM20","C",43
"2998","HM20","C",43
"2999","HM20","C",43
"3000","HM20","C",43
"3001","HM20","C",43
"3002","HM20","C",43
"3003","HM20","C",43
"3004","HM20","C",43
"3005","HM20","C",43
"3006","HM20","C",43
"3007","HM20","C",43
"3008","HM20","C",43
"3009","HM20","C",43
"3010","HM20","C",43
"3011","HM20","C",43
"3012","HM20","C",43
"3013","HM20","C",43
"3014","HM20","C",43
"3015","HM20","C",43
"3016","HM20","C",43
"3017","HM20","C",43
"3018","HM20","C",44
"3019","HM20","C",44
"3020","HM20","C",44
"3021","HM20","C",44
"3022","HM20","C",44
"3023","HM20","C",44
"3024","HM20","C",44
"3026","HM20","C",44
"3027","HM20","C",44
"3028","HM20","C",44
"3029","HM20","C",44
"3030","HM20","C",44
"3031","HM20","C",44
"3032","HM20","C",44
"3033","HM20","C",44
"3034","HM20","C",44
"3035","HM20","C",44
"3036","HM20","C",44
"3037","HM20","C",44
"3038","HM20","C",44
"3039","HM20","C",44
"3040","HM20","C",44
"3041","HM20","C",45
"3043","HM20","C",45
"3044","HM20","C",45
"3045","HM20","C",45
"3046","HM20","C",45
"3047","HM20","C",45
"3048","HM20","C",45
"3049","HM20","C",45
"3050","HM20","C",45
"3051","HM20","C",45
"3052","HM20","C",45
"3053","HM20","C",45
"3054","HM20","C",45
"3055","HM20","C",45
"3056","HM20","C",45
"3057","HM20","C",45
"3058","HM20","C",45
"3059","HM20","C",45
"3060","HM20","C",45
"3061","HM20","C",45
"3062","HM20","C",45
"3064","HM20","C",45
"3065","HM20","C",46
"3066","HM20","C",46
"3067","HM20","C",46
"3068","HM20","C",46
"3069","HM20","C",46
"3070","HM20","C",46
"3071","HM20","C",46
"3072","HM20","C",46
"3073","HM20","C",46
"3074","HM20","C",46
"3075","HM20","C",46
"3076","HM20","C",46
"3077","HM20","C",46
"3078","HM20","C",46
"3079","HM20","C",46
"3080","HM20","C",46
"3081","HM20","C",46
"3082","HM20","C",46
"3083","HM20","C",46
"3084","HM20","C",46
"3085","HM20","C",46
"3086","HM20","C",46
"3087","HM20","C",46
"3088","HM20","C",46
"3089","HM20","C",47
"3090","HM20","C",47
"3092","HM20","C",47
"3093","HM20","C",47
"3094","HM20","C",47
"3095","HM20","C",47
"3097","HM20","C",47
"3098","HM20","C",47
"3099","HM20","C",47
"3100","HM20","C",47
"3101","HM20","C",47
"3102","HM20","C",47
"3103","HM20","C",47
"3104","HM20","C",47
"3105","HM20","C",47
"3106","HM20","C",47
"3107","HM20","C",47
"3108","HM20","C",47
"3109","HM20","C",47
"3110","HM20","C",47
"3111","HM20","C",47
"3112","HM20","C",48
"3113","HM20","C",48
"3114","HM20","C",48
"3115","HM20","C",48
"3116","HM20","C",48
"3117","HM20","C",48
"3118","HM20","C",48
"3119","HM20","C",48
"3121","HM20","C",48
"3122","HM20","C",48
"3123","HM20","C",48
"3124","HM20","C",48
"3125","HM20","C",48
"3126","HM20","C",48
"3127","HM20","C",48
"3128","HM20","C",48
"3129","HM20","C",48
"3130","HM20","C",48
"3131","HM20","C",48
"3132","HM20","C",48
"3133","HM20","C",48
"3134","HM20","C",48
"3136","HM20","C",49
"3137","HM20","C",49
"3138","HM20","C",49
"3141","HM20","C",49
"3142","HM20","C",49
"3143","HM20","C",49
"3144","HM20","C",49
"3147","HM20","C",49
"3148","HM20","C",49
"3149","HM20","C",49
"3150","HM20","C",49
"3151","HM20","C",49
"3152","HM20","C",49
"3154","HM20","C",49
"3155","HM20","C",49
"3156","HM20","C",49
"3157","HM20","C",49
"3158","HM20","C",49
"3159","HM20","C",49
"3183","HM20","C",50
"3184","HM20","C",50
"3185","HM20","C",50
"3186","HM20","C",50
"3187","HM20","C",50
"3188","HM20","C",50
"3189","HM20","C",50
"3190","HM20","C",50
"3191","HM20","C",50
"3193","HM20","C",50
"3194","HM20","C",50
"3195","HM20","C",50
"3196","HM20","C",50
"3197","HM20","C",50
"3198","HM20","C",50
"3199","HM20","C",50
"3200","HM20","C",50
"3201","HM20","C",50
"3202","HM20","C",50
"3203","HM20","C",50
"3204","HM20","C",50
"3205","HM20","C",50
"3206","HM20","C",50
"3207","HM20","C",50
"3208","HM20","C",50
"3209","HM20","C",50
"3211","HM20","C",50
"3212","HM20","C",51
"3214","HM20","C",51
"3215","HM20","C",51
"3217","HM20","C",51
"3218","HM20","C",51
"3219","HM20","C",51
"3220","HM20","C",51
"3221","HM20","C",51
"3222","HM20","C",51
"3223","HM20","C",51
"3224","HM20","C",51
"3225","HM20","C",51
"3226","HM20","C",51
"3227","HM20","C",51
"3228","HM20","C",51
"3229","HM20","C",51
"3230","HM20","C",51
"3231","HM20","C",51
"3232","HM20","C",51
"3233","HM20","C",51
"3234","HM20","C",51
"3235","HM20","C",51
"3236","HM20","C",52
"3237","HM20","C",52
"3238","HM20","C",52
"3239","HM20","C",52
"3240","HM20","C",52
"3241","HM20","C",52
"3243","HM20","C",52
"3244","HM20","C",52
"3245","HM20","C",52
"3246","HM20","C",52
"3247","HM20","C",52
"3248","HM20","C",52
"3249","HM20","C",52
"3250","HM20","C",52
"3251","HM20","C",52
"3253","HM20","C",52
"3254","HM20","C",52
"3255","HM20","C",52
"3256","HM20","C",52
"3257","HM20","C",53
"3258","HM20","C",53
"3259","HM20","C",53
"3260","HM20","C",53
"3261","HM20","C",53
"3262","HM20","C",53
"3263","HM20","C",53
"3264","HM20","C",53
"3265","HM20","C",53
"3266","HM20","C",53
"3267","HM20","C",53
"3268","HM20","C",53
"3269","HM20","C",53
"3270","HM20","C",53
"3271","HM20","C",53
"3272","HM20","C",53
"3273","HM20","C",53
"3274","HM20","C",53
"3275","HM20","C",53
"3276","HM20","C",53
"3277","HM20","C",53
"3278","HM20","C",54
"3280","HM20","C",54
"3281","HM20","C",54
"3282","HM20","C",54
"3283","HM20","C",54
"3284","HM20","C",54
"3285","HM20","C",54
"3286","HM20","C",54
"3287","HM20","C",54
"3288","HM20","C",54
"3289","HM20","C",54
"3290","HM20","C",54
"3291","HM20","C",54
"3292","HM20","C",54
"3293","HM20","C",54
"3294","HM20","C",54
"3295","HM20","C",54
"3296","HM20","C",54
"3297","HM20","C",54
"3299","HM20","C",54
"3300","HM20","C",54
"3301","HM20","C",54
"3302","HM20","C",54
"3303","HM20","C",54
"3304","HM20","C",54
"3305","HM20","C",54
"3307","HM20","C",55
"3309","HM20","C",55
"3310","HM20","C",55
"3311","HM20","C",55
"3312","HM20","C",55
"3313","HM20","C",55
"3314","HM20","C",55
"3315","HM20","C",55
"3317","HM20","C",55
"3318","HM20","C",55
"3320","HM20","C",55
"3321","HM20","C",55
"3322","HM20","C",55
"3323","HM20","C",55
"3324","HM20","C",55
"3325","HM20","C",55
"3326","HM20","C",55
"3327","HM20","C",55
"3328","HM20","C",55
"3329","HM20","C",55
"3330","HM20","C",55
"3331","HM20","C",55
"3332","HM20","C",56
"3333","HM20","C",56
"3334","HM20","C",56
"3335","HM20","C",56
"3336","HM20","C",56
"3337","HM20","C",56
"3338","HM20","C",56
"3339","HM20","C",56
"3340","HM20","C",56
"3341","HM20","C",56
"3342","HM20","C",56
"3343","HM20","C",56
"3344","HM20","C",56
"3345","HM20","C",56
"3346","HM20","C",56
"3347","HM20","C",56
"3348","HM20","C",56
"3349","HM20","C",56
"3350","HM20","C",56
"3351","HM20","C",56
"3352","HM20","C",56
"3353","HM20","C",56
"3354","HM20","C",56
"3355","HM20","C",56
"3356","HM20","C",56
"3357","HM20","C",56
"3358","HM20","C",57
"3359","HM20","C",57
"3360","HM20","C",57
"3361","HM20","C",57
"3362","HM20","C",57
"3363","HM20","C",57
"3364","HM20","C",57
"3365","HM20","C",57
"3366","HM20","C",57
"3367","HM20","C",57
"3368","HM20","C",57
"3369","HM20","C",57
"3370","HM20","C",57
"3371","HM20","C",57
"3372","HM20","C",57
"3373","HM20","C",57
"3374","HM20","C",57
"3375","HM20","C",57
"3376","HM20","C",57
"3377","HM20","C",57
"3378","HM20","C",57
"3379","HM20","C",57
"3380","HM20","C",57
"3381","HM20","C",57
"3382","HM20","C",57
"3383","HM20","C",57
"3384","HM20","C",57
"3385","HM20","C",57
"3386","HM20","C",57
"3387","HM20","C",57
"3388","HM20","C",57
"3389","HM20","C",58
"3393","HM20","C",58
"3394","HM20","C",58
"3395","HM20","C",58
"3396","HM20","C",58
"3397","HM20","C",58
"3398","HM20","C",58
"3399","HM20","C",58
"3400","HM20","C",58
"3401","HM20","C",58
"3402","HM20","C",58
"3403","HM20","C",58
"3404","HM20","C",58
"3405","HM20","C",58
"3406","HM20","C",58
"3407","HM20","C",58
"3408","HM20","C",58
"3409","HM20","C",58
"3410","HM20","C",58
"3411","HM20","C",58
"3412","HM20","C",58
"3413","HM20","C",58
"3414","HM20","C",58
"3415","HM20","C",58
"3416","HM20","C",58
"3417","HM20","C",59
"3418","HM20","C",59
"3419","HM20","C",59
"3420","HM20","C",59
"3421","HM20","C",59
"3422","HM20","C",59
"3423","HM20","C",59
"3424","HM20","C",59
"3425","HM20","C",59
"3426","HM20","C",59
"3427","HM20","C",59
"3428","HM20","C",59
"3429","HM20","C",59
"3430","HM20","C",59
"3431","HM20","C",59
"3432","HM20","C",59
"3433","HM20","C",59
"3434","HM20","C",59
"3435","HM20","C",59
"3436","HM20","C",59
"3437","HM20","C",59
"3438","HM20","C",59
"3439","HM20","C",59
"3440","HM20","C",59
"3467","HM20","C",60
"3468","HM20","C",60
"3469","HM20","C",60
"3470","HM20","C",60
"3471","HM20","C",60
"3472","HM20","C",60
"3473","HM20","C",60
"3474","HM20","C",60
"3475","HM20","C",60
"3476","HM20","C",60
"3477","HM20","C",60
"3478","HM20","C",60
"3479","HM20","C",60
"3480","HM20","C",60
"3481","HM20","C",60
"3482","HM20","C",60
"3483","HM20","C",60
"3484","HM20","C",60
"3485","HM20","C",60
"3486","HM20","C",60
"3487","HM20","C",60
"3488","HM20","C",60
"3489","HM20","C",60
"3490","HM20","C",60
"3491","HM20","C",60
"3492","HM20","C",61
"3493","HM20","C",61
"3494","HM20","C",61
"3495","HM20","C",61
"3496","HM20","C",61
"3497","HM20","C",61
"3498","HM20","C",61
"3499","HM20","C",61
"3500","HM20","C",61
"3501","HM20","C",61
"3502","HM20","C",61
"3503","HM20","C",61
"3504","HM20","C",61
"3505","HM20","C",61
"3506","HM20","C",61
"3507","HM20","C",61
"3508","HM20","C",61
"3509","HM20","C",61
"3510","HM20","C",61
"3511","HM20","C",61
"3512","HM20","C",61
"3513","HM20","C",61
"3514","HM20","C",61
"3515","HM20","C",61
"3516","HM20","C",61
"3517","HM20","C",61
"3518","HM20","C",61
"3519","HM20","C",61
"3520","HM20","C",62
"3521","HM20","C",62
"3522","HM20","C",62
"3523","HM20","C",62
"3524","HM20","C",62
"3525","HM20","C",62
"3526","HM20","C",62
"3527","HM20","C",62
"3528","HM20","C",62
"3529","HM20","C",62
"3530","HM20","C",62
"3531","HM20","C",62
"3532","HM20","C",62
"3533","HM20","C",62
"3534","HM20","C",62
"3535","HM20","C",62
"3536","HM20","C",62
"3537","HM20","C",62
"3538","HM20","C",62
"3539","HM20","C",62
"3540","HM20","C",62
"3541","HM20","C",62
"3542","HM20","C",62
"3543","HM20","C",62
"3544","HM20","C",62
"3545","HM20","C",63
"3546","HM20","C",63
"3547","HM20","C",63
"3548","HM20","C",63
"3549","HM20","C",63
"3550","HM20","C",63
"3551","HM20","C",63
"3552","HM20","C",63
"3553","HM20","C",63
"3554","HM20","C",63
"3555","HM20","C",63
"3556","HM20","C",63
"3557","HM20","C",63
"3558","HM20","C",63
"3559","HM20","C",63
"3560","HM20","C",63
"3561","HM20","C",63
"3562","HM20","C",63
"3563","HM20","C",63
"3564","HM20","C",63
"3565","HM20","C",64
"3567","HM20","C",64
"3568","HM20","C",64
"3570","HM20","C",64
"3571","HM20","C",64
"3572","HM20","C",64
"3573","HM20","C",64
"3574","HM20","C",64
"3575","HM20","C",64
"3576","HM20","C",64
"3580","HM20","C",64
"3581","HM20","C",64
"3582","HM20","C",64
"3583","HM20","C",64
"3584","HM20","C",64
"3585","HM20","C",64
"3586","HM20","C",64
"3587","HM20","C",64
"3588","HM20","C",64
"3589","HM20","C",64
"3590","HM20","C",65
"3594","HM20","C",65
"3595","HM20","C",65
"3597","HM20","C",65
"3598","HM20","C",65
"3599","HM20","C",65
"3600","HM20","C",65
"3601","HM20","C",65
"3602","HM20","C",65
"3603","HM20","C",65
"3604","HM20","C",65
"3605","HM20","C",65
"3606","HM20","C",65
"3607","HM20","C",65
"3608","HM20","C",65
"3609","HM20","C",65
"3610","HM20","C",65
"3611","HM20","C",65
"3612","HM20","C",65
"3613","HM20","C",65
"3614","HM20","C",65
"3615","HM20","C",65
"3616","HM20","C",65
"3617","HM20","C",65
"3618","HM20","C",65
"3619","HM20","C",66
"3622","HM20","C",66
"3623","HM20","C",66
"3624","HM20","C",66
"3625","HM20","C",66
"3626","HM20","C",66
"3627","HM20","C",66
"3628","HM20","C",66
"3629","HM20","C",66
"3630","HM20","C",66
"3631","HM20","C",66
"3632","HM20","C",66
"3633","HM20","C",66
"3634","HM20","C",66
"3635","HM20","C",66
"3636","HM20","C",66
"3637","HM20","C",66
"3638","HM20","C",66
"3639","HM20","C",66
"3640","HM20","C",66
"3641","HM20","C",67
"3642","HM20","C",67
"3643","HM20","C",67
"3644","HM20","C",67
"3645","HM20","C",67
"3646","HM20","C",67
"3647","HM20","C",67
"3648","HM20","C",67
"3649","HM20","C",67
"3650","HM20","C",67
"3651","HM20","C",67
"3652","HM20","C",67
"3653","HM20","C",67
"3654","HM20","C",67
"3655","HM20","C",67
"3656","HM20","C",67
"3657","HM20","C",67
"3658","HM20","C",67
"3659","HM20","C",67
"3660","HM20","C",67
"3661","HM20","C",67
"3662","HM20","C",67
"3663","HM20","C",67
"3664","HM20","C",67
"3665","HM20","C",67
"3666","HM20","C",67
"3667","HM20","C",67
"3668","HM20","C",67
"3669","HM20","C",67
"3670","HM20","C",67
"3671","HM20","C",68
"3672","HM20","C",68
"3673","HM20","C",68
"3674","HM20","C",68
"3675","HM20","C",68
"3676","HM20","C",68
"3677","HM20","C",68
"3678","HM20","C",68
"3679","HM20","C",68
"3680","HM20","C",68
"3681","HM20","C",68
"3682","HM20","C",68
"3683","HM20","C",68
"3684","HM20","C",68
"3685","HM20","C",68
"3686","HM20","C",68
"3687","HM20","C",68
"3688","HM20","C",68
"3689","HM20","C",68
"3690","HM20","C",68
"3691","HM20","C",68
"3692","HM20","C",68
"3693","HM20","C",68
"3694","HM20","C",68
"3695","HM20","C",68
"3696","HM20","C",68
"3697","HM20","C",68
"3698","HM20","C",68
