"","Type","Flora","Batch"
"1963","HM20","A",50
"1964","HM20","A",50
"1965","HM20","A",50
"1966","HM20","A",50
"1967","HM20","A",50
"1968","HM20","A",50
"1969","HM20","A",50
"1970","HM20","A",50
"1971","HM20","A",50
"1972","HM20","A",51
"1973","HM20","A",51
"1974","HM20","A",51
"1975","HM20","A",51
"1976","HM20","A",51
"1978","HM20","A",51
"1979","HM20","A",51
"1980","HM20","A",51
"1981","HM20","A",51
"1982","HM20","A",51
"1983","HM20","A",51
"1984","HM20","A",51
"1985","HM20","A",51
"1986","HM20","A",51
"1987","HM20","A",51
"1988","HM20","A",51
"1989","HM20","A",51
"1990","HM20","A",51
"1991","HM20","A",51
"1992","HM20","A",51
"1993","HM20","A",51
"1994","HM20","A",52
"1995","HM20","A",52
"1996","HM20","A",52
"1997","HM20","A",52
"1998","HM20","A",52
"1999","HM20","A",52
"2000","HM20","A",52
"2001","HM20","A",52
"2002","HM20","A",52
"2003","HM20","A",52
"2004","HM20","A",52
"2005","HM20","A",52
"2006","HM20","A",52
"2007","HM20","A",52
"2008","HM20","A",52
"2009","HM20","A",52
"2010","HM20","A",52
"2011","HM20","A",52
"2012","HM20","A",52
"2013","HM20","A",52
"2014","HM20","A",52
"2015","HM20","A",52
"2016","HM20","A",52
"2017","HM20","A",52
"2018","HM20","A",53
"2019","HM20","A",53
"2020","HM20","A",53
"2021","HM20","A",53
"2022","HM20","A",53
"2023","HM20","A",53
"2025","HM20","A",53
"2026","HM20","A",53
"2027","HM20","A",53
"2028","HM20","A",53
"2029","HM20","A",53
"2030","HM20","A",53
"2031","HM20","A",53
"2032","HM20","A",53
"2033","HM20","A",53
"2034","HM20","A",53
"2035","HM20","A",53
"2036","HM20","A",53
"2037","HM20","A",53
"2038","HM20","A",53
"2039","HM20","A",53
"2040","HM20","A",53
"2041","HM20","A",53
"2042","HM20","A",54
"2044","HM20","A",54
"2045","HM20","A",54
"2046","HM20","A",54
"2047","HM20","A",54
"2048","HM20","A",54
"2049","HM20","A",54
"2050","HM20","A",54
"2051","HM20","A",54
"2052","HM20","A",54
"2053","HM20","A",54
"2054","HM20","A",54
"2055","HM20","A",54
"2056","HM20","A",54
"2057","HM20","A",54
"2058","HM20","A",54
"2059","HM20","A",54
"2060","HM20","A",54
"2061","HM20","A",54
"2062","HM20","A",54
"2063","HM20","A",54
"2064","HM20","A",54
"2065","HM20","A",54
"2066","HM20","A",54
"2067","HM20","A",55
"2068","HM20","A",55
"2069","HM20","A",55
"2070","HM20","A",55
"2071","HM20","A",55
"2072","HM20","A",55
"2073","HM20","A",55
"2074","HM20","A",55
"2075","HM20","A",55
"2076","HM20","A",55
"2077","HM20","A",55
"2079","HM20","A",55
"2080","HM20","A",55
"2081","HM20","A",55
"2082","HM20","A",55
"2083","HM20","A",55
"2084","HM20","A",55
"2086","HM20","A",55
"2087","HM20","A",55
"2088","HM20","A",55
"2089","HM20","A",55
"2090","HM20","A",55
"2091","HM20","A",55
"2092","HM20","A",56
"2093","HM20","A",56
"2094","HM20","A",56
"2095","HM20","A",56
"2096","HM20","A",56
"2097","HM20","A",56
"2098","HM20","A",56
"2099","HM20","A",56
"2100","HM20","A",56
"2101","HM20","A",56
"2102","HM20","A",56
"2103","HM20","A",56
"2104","HM20","A",56
"2105","HM20","A",56
"2106","HM20","A",56
"2107","HM20","A",56
"2108","HM20","A",56
"2109","HM20","A",56
"2110","HM20","A",56
"2111","HM20","A",56
"2112","HM20","A",56
"2113","HM20","A",56
"2114","HM20","A",56
"2115","HM20","A",56
"2116","HM20","A",57
"2117","HM20","A",57
"2118","HM20","A",57
"2119","HM20","A",57
"2120","HM20","A",57
"2121","HM20","A",57
"2122","HM20","A",57
"2123","HM20","A",57
"2124","HM20","A",57
"2125","HM20","A",57
"2126","HM20","A",57
"2127","HM20","A",57
"2128","HM20","A",57
"2129","HM20","A",57
"2130","HM20","A",57
"2131","HM20","A",57
"2132","HM20","A",57
"2133","HM20","A",57
"2134","HM20","A",57
"2135","HM20","A",57
"2136","HM20","A",57
"2137","HM20","A",58
"2140","HM20","A",58
"2143","HM20","A",58
"2144","HM20","A",58
"2145","HM20","A",58
"2146","HM20","A",58
"2147","HM20","A",58
"2148","HM20","A",58
"2149","HM20","A",58
"2150","HM20","A",58
"2151","HM20","A",58
"2152","HM20","A",58
"2153","HM20","A",58
"2154","HM20","A",58
"2155","HM20","A",58
"2156","HM20","A",58
"2157","HM20","A",58
"2158","HM20","A",58
"2159","HM20","A",58
"2160","HM20","A",58
"2161","HM20","A",58
"2162","HM20","A",58
"2163","HM20","A",58
"2164","HM20","A",58
"2165","HM20","A",59
"2166","HM20","A",59
"2167","HM20","A",59
"2168","HM20","A",59
"2169","HM20","A",59
"2170","HM20","A",59
"2171","HM20","A",59
"2172","HM20","A",59
"2174","HM20","A",59
"2176","HM20","A",59
"2177","HM20","A",59
"2178","HM20","A",59
"2179","HM20","A",59
"2180","HM20","A",59
"2181","HM20","A",59
"2182","HM20","A",59
"2183","HM20","A",59
"2184","HM20","A",59
"2185","HM20","A",59
"2186","HM20","A",59
"2187","HM20","A",59
"2188","HM20","A",59
"2189","HM20","A",59
"2203","HM20","A",60
"2204","HM20","A",60
"2207","HM20","A",60
"2208","HM20","A",60
"2209","HM20","A",60
"2210","HM20","A",60
"2211","HM20","A",60
"2212","HM20","A",60
"2213","HM20","A",60
"2214","HM20","A",60
"2215","HM20","A",60
"2216","HM20","A",60
"2217","HM20","A",60
"2218","HM20","A",60
"2219","HM20","A",60
"2220","HM20","A",60
"2221","HM20","A",60
"2222","HM20","A",60
"2223","HM20","A",60
"2224","HM20","A",60
"2225","HM20","A",60
"2226","HM20","A",60
"2227","HM20","A",60
"2228","HM20","A",60
"2229","HM20","A",61
"2230","HM20","A",61
"2231","HM20","A",61
"2232","HM20","A",61
"2233","HM20","A",61
"2234","HM20","A",61
"2235","HM20","A",61
"2236","HM20","A",61
"2237","HM20","A",61
"2238","HM20","A",61
"2239","HM20","A",61
"2240","HM20","A",61
"2241","HM20","A",61
"2242","HM20","A",61
"2243","HM20","A",61
"2244","HM20","A",61
"2245","HM20","A",61
"2246","HM20","A",61
"2247","HM20","A",61
"2248","HM20","A",61
"2249","HM20","A",61
"2250","HM20","A",61
"2251","HM20","A",62
"2253","HM20","A",62
"2254","HM20","A",62
"2255","HM20","A",62
"2257","HM20","A",62
"2258","HM20","A",62
"2259","HM20","A",62
"2260","HM20","A",62
"2262","HM20","A",62
"2264","HM20","A",62
"2265","HM20","A",62
"2266","HM20","A",62
"2267","HM20","A",62
"2268","HM20","A",63
"2270","HM20","A",63
"2271","HM20","A",63
"2272","HM20","A",63
"2273","HM20","A",63
"2275","HM20","A",63
"2276","HM20","A",63
"2277","HM20","A",63
"2278","HM20","A",63
"2279","HM20","A",63
"2280","HM20","A",63
"2282","HM20","A",63
"2283","HM20","A",63
"2284","HM20","A",63
"2285","HM20","A",63
"2286","HM20","A",63
"2287","HM20","A",63
"2288","HM20","A",63
"2289","HM20","A",64
"2292","HM20","A",64
"2297","HM20","A",64
"2304","HM20","A",64
"2305","HM20","A",64
"2306","HM20","A",64
"2307","HM20","A",64
"2308","HM20","A",65
"2309","HM20","A",65
"2310","HM20","A",65
"2311","HM20","A",65
"2315","HM20","A",65
"2316","HM20","A",65
"2317","HM20","A",65
"2318","HM20","A",65
"2319","HM20","A",65
"2320","HM20","A",65
"2321","HM20","A",65
"2322","HM20","A",65
"2323","HM20","A",65
"2324","HM20","A",65
"2325","HM20","A",65
"2326","HM20","A",65
"2327","HM20","A",65
"2328","HM20","A",65
"2329","HM20","A",65
"2330","HM20","A",65
"2331","HM20","A",66
"2332","HM20","A",66
"2333","HM20","A",66
"2334","HM20","A",66
"2335","HM20","A",66
"2336","HM20","A",66
"2337","HM20","A",66
"2338","HM20","A",66
"2339","HM20","A",66
"2340","HM20","A",66
"2341","HM20","A",66
"2342","HM20","A",66
"2343","HM20","A",66
"2344","HM20","A",66
"2345","HM20","A",66
"2346","HM20","A",66
"2347","HM20","A",67
"2348","HM20","A",67
"2349","HM20","A",67
"2350","HM20","A",67
"2351","HM20","A",67
"2352","HM20","A",67
"2353","HM20","A",68
"2354","HM20","A",68
"2355","HM20","A",68
"2356","HM20","A",68
"2357","HM20","A",68
"2358","HM20","A",68
"2359","HM20","A",68
"2360","HM20","A",68
"2361","HM20","A",68
"2362","HM20","A",68
"2363","HM20","A",68
"2364","HM20","A",68
"2365","HM20","A",68
"2366","HM20","A",68
"2368","HM20","A",68
"2369","HM20","A",68
"2372","HM20","A",69
"2373","HM20","A",69
"2374","HM20","A",69
"2375","HM20","A",69
"2376","HM20","A",69
"2377","HM20","A",69
"2378","HM20","A",69
"2379","HM20","A",69
"2380","HM20","A",69
"2381","HM20","A",69
"2382","HM20","A",69
"2383","HM20","A",69
"2384","HM20","A",69
"2385","HM20","A",69
"2391","HM20","A",70
"2392","HM20","A",70
"2393","HM20","A",70
"2394","HM20","A",70
"2395","HM20","A",70
"2396","HM20","A",70
"2397","HM20","A",70
"2399","HM20","A",70
"2400","HM20","A",70
"2401","HM20","A",70
"2402","HM20","A",70
"2403","HM20","A",70
"2404","HM20","A",70
"2405","HM20","A",70
"2406","HM20","A",70
"2407","HM20","A",70
"2408","HM20","A",70
"2409","HM20","A",70
"2410","HM20","A",70
"2411","HM20","A",71
"2412","HM20","A",71
"2413","HM20","A",71
"2414","HM20","A",71
"2416","HM20","A",71
"2417","HM20","A",71
"2418","HM20","A",71
"2419","HM20","A",71
"2420","HM20","A",71
"2422","HM20","A",72
"2423","HM20","A",72
"2424","HM20","A",72
"2425","HM20","A",72
"2426","HM20","A",72
"2427","HM20","A",72
"2428","HM20","A",72
"2429","HM20","A",72
"2430","HM20","A",72
"2431","HM20","A",72
"2433","HM20","A",73
"2434","HM20","A",73
"2435","HM20","A",73
"2436","HM20","A",73
"2437","HM20","A",73
"2438","HM20","A",73
"2439","HM20","A",73
"2440","HM20","A",73
"2441","HM20","A",74
"2444","HM20","A",74
"2445","HM20","A",74
"2446","HM20","A",74
"2447","HM20","A",74
"2448","HM20","A",74
"2449","HM20","A",74
"2451","HM20","A",74
"2452","HM20","A",74
"2453","HM20","A",74
"2454","HM20","A",74
"2455","HM20","A",74
"2456","HM20","A",74
"2457","HM20","A",75
"2458","HM20","A",75
"2459","HM20","A",75
"2460","HM20","A",75
"2461","HM20","A",75
"2463","HM20","A",75
"2465","HM20","A",75
"2466","HM20","A",75
"2467","HM20","A",75
"2468","HM20","A",75
"2469","HM20","A",75
"2470","HM20","A",75
"2471","HM20","A",75
"2472","HM20","A",75
"2473","HM20","A",75
"2474","HM20","A",75
"2475","HM20","A",75
"2476","HM20","A",75
"2477","HM20","A",75
"2478","HM20","A",75
"2479","HM20","A",75
"2480","HM20","A",75
"2481","HM20","A",76
"2482","HM20","A",76
"2483","HM20","A",76
"2484","HM20","A",76
"2487","HM20","A",76
"2488","HM20","A",76
"2489","HM20","A",76
"2490","HM20","A",76
"2491","HM20","A",76
"2492","HM20","A",76
"2493","HM20","A",76
"2494","HM20","A",76
"2495","HM20","A",76
"2496","HM20","A",77
"2497","HM20","A",77
"2498","HM20","A",77
"2499","HM20","A",77
"2500","HM20","A",77
"2501","HM20","A",77
"2502","HM20","A",77
"2503","HM20","A",78
"2504","HM20","A",78
"2505","HM20","A",78
"2506","HM20","A",78
"2507","HM20","A",78
"2508","HM20","A",78
"2509","HM20","A",78
"2510","HM20","A",78
"2511","HM20","A",78
"2512","HM20","A",78
"2513","HM20","A",78
"2514","HM20","A",78
"2515","HM20","A",78
"2516","HM20","A",78
"2517","HM20","A",78
"2518","HM20","A",78
"2520","HM20","A",79
"2521","HM20","A",79
"2522","HM20","A",79
"2523","HM20","A",79
"2524","HM20","A",79
"2525","HM20","A",79
"2526","HM20","A",79
"2527","HM20","A",79
"2528","HM20","A",79
"2529","HM20","A",79
"2530","HM20","A",79
"2531","HM20","A",79
"2533","HM20","A",79
"2534","HM20","A",79
"2535","HM20","A",79
"2536","HM20","A",79
"2537","HM20","A",79
"2538","HM20","A",79
"2539","HM20","A",79
"2550","HM20","A",80
"2551","HM20","A",80
"2552","HM20","A",80
"2553","HM20","A",80
"2554","HM20","A",80
"2555","HM20","A",80
"2556","HM20","A",80
"2557","HM20","A",80
"2558","HM20","A",80
"2559","HM20","A",80
"2560","HM20","A",80
"2561","HM20","A",80
"2562","HM20","A",80
"2563","HM20","A",80
"2564","HM20","A",80
"2565","HM20","A",80
"2566","HM20","A",80
"2567","HM20","A",81
"2568","HM20","A",81
"2569","HM20","A",81
"2570","HM20","A",81
"2571","HM20","A",81
"2572","HM20","A",81
"2574","HM20","A",81
"2575","HM20","A",81
"2576","HM20","A",81
"2577","HM20","A",81
"2578","HM20","A",81
"2579","HM20","A",81
"2580","HM20","A",81
"2581","HM20","A",81
"2582","HM20","A",82
"2583","HM20","A",82
"2584","HM20","A",82
"2585","HM20","A",82
"2586","HM20","A",82
"2587","HM20","A",82
"2588","HM20","A",82
"2589","HM20","A",82
"2590","HM20","A",82
"2591","HM20","A",82
"2592","HM20","A",82
"2593","HM20","A",82
"2594","HM20","A",82
"2595","HM20","A",82
"2596","HM20","A",82
"2597","HM20","A",82
"2598","HM20","A",82
"2599","HM20","A",82
"2600","HM20","A",82
"2601","HM20","A",82
"2602","HM20","A",82
"2603","HM20","A",82
"2604","HM20","A",82
"2605","HM20","A",82
"2606","HM20","A",82
"2607","HM20","A",82
"2608","HM20","A",82
"2609","HM20","A",83
"2610","HM20","A",83
"2611","HM20","A",83
"2612","HM20","A",83
"2613","HM20","A",83
"2614","HM20","A",83
"2615","HM20","A",83
"2616","HM20","A",83
"2617","HM20","A",83
"2618","HM20","A",83
"2619","HM20","A",83
"2620","HM20","A",83
"2621","HM20","A",83
"2622","HM20","A",83
"2623","HM20","A",83
"2624","HM20","A",83
"2625","HM20","A",83
"2626","HM20","A",83
"2627","HM20","A",83
"2628","HM20","A",83
"2629","HM20","A",83
"2630","HM20","A",84
"2631","HM20","A",84
"2632","HM20","A",84
"2633","HM20","A",84
"2634","HM20","A",84
"2635","HM20","A",84
"2636","HM20","A",84
"2637","HM20","A",84
"2638","HM20","A",84
"2639","HM20","A",84
"2640","HM20","A",84
"2641","HM20","A",84
"2642","HM20","A",84
"2643","HM20","A",84
"2644","HM20","A",84
"2645","HM20","A",85
"2646","HM20","A",85
"2647","HM20","A",85
"2648","HM20","A",85
"2649","HM20","A",85
"2650","HM20","A",85
"2651","HM20","A",85
"2653","HM20","A",85
"2656","HM20","A",85
"2658","HM20","A",85
"2659","HM20","A",85
"2660","HM20","A",85
"2661","HM20","A",86
"2662","HM20","A",86
"2663","HM20","A",86
"2664","HM20","A",86
"2665","HM20","A",86
"2666","HM20","A",86
"2667","HM20","A",86
"2669","HM20","A",86
"2670","HM20","A",86
"2671","HM20","A",86
"2672","HM20","A",86
"2673","HM20","A",86
"2674","HM20","A",86
"2675","HM20","A",86
"2676","HM20","A",86
"2677","HM20","A",86
"2678","HM20","A",86
"2680","HM20","A",86
"2681","HM20","A",86
"2682","HM20","A",86
"2683","HM20","A",86
"2684","HM20","A",87
"2685","HM20","A",87
"2686","HM20","A",87
"2687","HM20","A",87
"2688","HM20","A",87
"2689","HM20","A",87
"2690","HM20","A",87
"2694","HM20","A",87
"2695","HM20","A",88
"2696","HM20","A",88
"2697","HM20","A",88
"2698","HM20","A",88
"2699","HM20","A",88
"2700","HM20","A",88
"2701","HM20","A",88
"2702","HM20","A",88
"2703","HM20","A",88
"2704","HM20","A",89
"2705","HM20","A",89
"2706","HM20","A",89
"2707","HM20","A",89
"2708","HM20","A",89
"2709","HM20","A",89
"2714","HM20","A",90
"2715","HM20","A",90
"2716","HM20","A",90
"2717","HM20","A",91
"2718","HM20","A",91
"2719","HM20","A",91
"2720","HM20","A",91
"2721","HM20","A",91
"2722","HM20","A",91
"2723","HM20","A",91
"2724","HM20","A",91
"2725","HM20","A",91
"2726","HM20","A",92
"2727","HM20","A",92
"2728","HM20","A",92
"2729","HM20","A",92
"2730","HM20","A",92
"2731","HM20","A",93
"2732","HM20","A",93
"2733","HM20","A",93
"2734","HM20","A",93
"2735","HM20","A",93
"2736","HM20","A",93
"2737","HM20","A",93
"2738","HM20","A",93
"2739","HM20","A",93
"2740","HM20","A",93
"2741","HM20","A",94
"2742","HM20","A",94
"2743","HM20","A",94
"2744","HM20","A",94
"2745","HM20","A",94
"2746","HM20","A",94
"2747","HM20","A",94
"2748","HM20","A",95
"2749","HM20","A",95
"2750","HM20","A",95
"2751","HM20","A",95
"2752","HM20","A",96
"2754","HM20","A",97
"2755","HM20","A",97
"2756","HM20","A",97
"2757","HM20","A",97
"2758","HM20","A",97
"2759","HM20","A",98
"2760","HM20","A",98
"2761","HM20","A",98
"2762","HM20","A",98
"2763","HM20","A",98
"2764","HM20","A",98
"2765","HM20","A",98
"2766","HM20","A",98
"2767","HM20","A",98
"2768","HM20","A",98
"2769","HM20","A",99
"2770","HM20","A",99
"2772","HM20","A",99
"2773","HM20","A",99
"2774","HM20","A",99
"2138","HM20","A",100
"2252","HM20","A",100
"2312","HM20","A",100
"2415","HM20","A",101
"2519","HM20","A",101
"2652","HM20","A",101
"2753","HM20","A",101
"2810","HM20","A",101
"2910","HM20","A",101
"306","HM20","A",102
"3110","HM20","A",102
"3210","HM20","A",102
"3310","HM20","A",102
"3410","HM20","A",103
"3510","HM20","A",103
"3610","HM20","A",103
"3710","HM20","A",103
"3810","HM20","A",103
"39","HM20","A",103
"4010","HM20","A",104
"4110","HM20","A",104
"4210","HM20","A",104
"43","HM20","A",104
"4410","HM20","A",104
"4510","HM20","A",105
"4610","HM20","A",105
"4710","HM20","A",105
"4810","HM20","A",105
"4910","HM20","A",105
"5010","HM20","A",106
"5110","HM20","A",106
"5210","HM20","A",106
"5310","HM20","A",106
"549","HM20","A",106
"5510","HM20","A",106
"5610","HM20","A",106
"5710","HM20","A",106
"5810","HM20","A",106
"5910","HM20","A",106
"6010","HM20","A",106
"615","HM20","A",106
"6210","HM20","A",107
"6410","HM20","A",107
"654","HM20","A",107
"664","HM20","A",107
"6910","HM20","A",107
"713","HM20","A",107
"722","HM20","A",107
"736","HM20","A",107
"7410","HM20","A",107
"756","HM20","A",107
"767","HM20","A",107
"7710","HM20","A",107
"7810","HM20","A",107
"7910","HM20","A",107
"8010","HM20","A",107
"8110","HM20","A",108
"8210","HM20","A",108
"8310","HM20","A",108
"8410","HM20","A",108
"8510","HM20","A",108
"866","HM20","A",108
"877","HM20","A",108
"882","HM20","A",108
"9010","HM20","A",108
"91","HM20","A",108
"9210","HM20","A",108
"935","HM20","A",109
"943","HM20","A",109
"9510","HM20","A",109
"96","HM20","A",109
"973","HM20","A",109
"9810","HM20","A",109
"992","HM20","A",109
"10010","HM20","A",109
"1014","HM20","A",109
"1021","HM20","A",109
"10310","HM20","A",109
"10410","HM20","A",109
"10510","HM20","A",109
"106","HM20","A",109
"10710","HM20","A",110
"1089","HM20","A",110
"10910","HM20","A",110
"11010","HM20","A",111
"11110","HM20","A",111
"11210","HM20","A",111
"11310","HM20","A",111
"116","HM20","A",111
"11710","HM20","A",111
"11810","HM20","A",111
"11910","HM20","A",111
"12010","HM20","A",111
"12110","HM20","A",111
"12210","HM20","A",111
"1234","HM20","A",111
"1244","HM20","A",111
"12510","HM20","A",111
"12610","HM20","A",112
"1279","HM20","A",112
"1281","HM20","A",112
"1291","HM20","A",112
"13110","HM20","A",112
"13210","HM20","A",112
"13310","HM20","A",112
"1348","HM20","A",112
"13510","HM20","A",112
"1361","HM20","A",113
"1382","HM20","A",113
"13910","HM20","A",113
"14010","HM20","A",113
"14110","HM20","A",113
"14210","HM20","A",113
"144","HM20","A",113
"14510","HM20","A",113
"14610","HM20","A",113
"1477","HM20","A",113
"14810","HM20","A",113
"1493","HM20","A",113
"15010","HM20","A",114
"15110","HM20","A",114
"1522","HM20","A",114
"1537","HM20","A",114
"1547","HM20","A",114
"15510","HM20","A",114
"15610","HM20","A",114
"15710","HM20","A",114
"15810","HM20","A",114
"15910","HM20","A",114
"16010","HM20","A",114
"16110","HM20","A",114
"16210","HM20","A",114
"16310","HM20","A",114
"16410","HM20","A",114
"16510","HM20","A",114
"16610","HM20","A",114
"1674","HM20","A",114
"1684","HM20","A",114
"16910","HM20","A",115
"17010","HM20","A",115
"17110","HM20","A",115
"17210","HM20","A",115
"17310","HM20","A",115
"17410","HM20","A",115
"17510","HM20","A",116
"1768","HM20","A",116
"17710","HM20","A",116
"17810","HM20","A",116
"17910","HM20","A",116
"18010","HM20","A",116
"18110","HM20","A",116
"18210","HM20","A",116
"18310","HM20","A",117
"18410","HM20","A",117
"18510","HM20","A",117
"1867","HM20","A",117
"18710","HM20","A",117
"1885","HM20","A",118
"18910","HM20","A",118
"19010","HM20","A",118
"19110","HM20","A",118
"19210","HM20","A",118
"1931","HM20","A",118
"19410","HM20","A",118
"1977","HM20","A",118
"198","HM20","A",118
"19910","HM20","A",118
"20010","HM20","A",118
"201","HM20","A",118
"20210","HM20","A",118
"20310","HM20","A",119
"204","HM20","A",119
"20510","HM20","A",119
"20610","HM20","A",119
"2078","HM20","A",119
"2085","HM20","A",119
"209","HM20","A",119
"21010","HM20","A",119
"21110","HM20","A",119
"21210","HM20","A",119
"2139","HM20","A",119
"2141","HM20","A",119
"21510","HM20","A",120
"21610","HM20","A",120
"2173","HM20","A",120
"21810","HM20","A",120
"2205","HM20","A",120
"22110","HM20","A",120
"22210","HM20","A",121
"22310","HM20","A",121
"22410","HM20","A",121
"2256","HM20","A",121
"2261","HM20","A",121
"2281","HM20","A",121
"2291","HM20","A",122
"2313","HM20","A",122
"23210","HM20","A",122
"23310","HM20","A",122
"23410","HM20","A",122
"23510","HM20","A",122
"2367","HM20","A",122
"2371","HM20","A",122
"2386","HM20","A",122
"2398","HM20","A",122
"240","HM20","A",122
"24110","HM20","A",122
"2432","HM20","A",122
"244","HM20","A",122
"24510","HM20","A",122
"246","HM20","A",123
"24710","HM20","A",123
"248","HM20","A",123
"24910","HM20","A",123
"250","HM20","A",123
"25110","HM20","A",123
"25210","HM20","A",123
"253","HM20","A",123
"25410","HM20","A",123
"25510","HM20","A",123
"25610","HM20","A",123
"257","HM20","A",123
"25810","HM20","A",124
"25910","HM20","A",124
"26010","HM20","A",124
"26110","HM20","A",124
"26210","HM20","A",124
"26310","HM20","A",124
"26410","HM20","A",124
"2654","HM20","A",124
"2668","HM20","A",124
"2679","HM20","A",124
"26810","HM20","A",124
"2691","HM20","A",125
"270","HM20","A",125
"27110","HM20","A",125
"27210","HM20","A",125
"27310","HM20","A",125
"27410","HM20","A",125
"27510","HM20","A",125
"27610","HM20","A",125
"2771","HM20","A",125
"2781","HM20","A",125
"2791","HM20","A",125
"2801","HM20","A",125
"281","HM20","A",125
"2821","HM20","A",126
"2831","HM20","A",126
"2841","HM20","A",126
"2851","HM20","A",126
"286","HM20","A",126
"2871","HM20","A",126
"2881","HM20","A",126
"2891","HM20","A",126
"2901","HM20","A",126
"2911","HM20","A",126
"2921","HM20","A",126
"2931","HM20","A",126
"2951","HM20","A",126
"2961","HM20","A",126
"2971","HM20","A",126
"2981","HM20","A",126
"2991","HM20","A",126
"300","HM20","A",126
"3011","HM20","A",126
"3021","HM20","A",126
"3031","HM20","A",126
"3041","HM20","A",126
"305","HM20","A",126
"307","HM20","A",127
"308","HM20","A",127
"3091","HM20","A",127
"3101","HM20","A",127
"3111","HM20","A",127
"3121","HM20","A",127
"3131","HM20","A",127
"314","HM20","A",127
"315","HM20","A",127
"3161","HM20","A",127
"3171","HM20","A",127
"3181","HM20","A",127
"3191","HM20","A",127
"3201","HM20","A",127
"3211","HM20","A",127
"3221","HM20","A",127
"3231","HM20","A",127
"3241","HM20","A",127
"3251","HM20","A",127
"326","HM20","A",127
"327","HM20","A",127
"3281","HM20","A",127
"3291","HM20","A",127
"3301","HM20","A",127
"3311","HM20","A",127
"332","HM20","A",127
"3331","HM20","A",127
"3341","HM20","A",127
"3351","HM20","A",127
"3361","HM20","A",128
"3371","HM20","A",128
"3381","HM20","A",128
"3391","HM20","A",128
"3401","HM20","A",128
"3411","HM20","A",128
"3421","HM20","A",128
"3431","HM20","A",128
"3441","HM20","A",128
"3451","HM20","A",128
"3461","HM20","A",128
"3471","HM20","A",128
"3481","HM20","A",128
"3491","HM20","A",128
"3511","HM20","A",128
"3521","HM20","A",128
"3531","HM20","A",128
"3541","HM20","A",128
"3551","HM20","A",128
"356","HM20","A",128
"3571","HM20","A",128
"358","HM20","A",129
"3621","HM20","A",129
"3641","HM20","A",129
"3651","HM20","A",129
"3661","HM20","A",129
"3671","HM20","A",129
"3681","HM20","A",129
"3691","HM20","A",129
"3701","HM20","A",129
"3711","HM20","A",129
"3721","HM20","A",129
"3731","HM20","A",129
"3741","HM20","A",129
"3751","HM20","A",129
"3761","HM20","A",129
"3771","HM20","A",129
"3781","HM20","A",129
"3791","HM20","A",129
"3801","HM20","A",129
"3811","HM20","A",129
"3821","HM20","A",129
"3871","HM20","A",130
"3881","HM20","A",130
"3891","HM20","A",130
"3901","HM20","A",130
"3911","HM20","A",130
"3921","HM20","A",130
"3931","HM20","A",130
"3941","HM20","A",130
"3951","HM20","A",130
"3961","HM20","A",130
"3971","HM20","A",130
"3981","HM20","A",130
"3991","HM20","A",130
"4001","HM20","A",130
"4011","HM20","A",130
"4021","HM20","A",130
"4031","HM20","A",130
"4041","HM20","A",130
"4051","HM20","A",130
"4061","HM20","A",130
"4071","HM20","A",130
"4081","HM20","A",130
"4091","HM20","A",130
"4101","HM20","A",131
"4111","HM20","A",131
"4121","HM20","A",131
"4131","HM20","A",131
"4141","HM20","A",131
"4151","HM20","A",131
"4161","HM20","A",131
"4171","HM20","A",131
"4181","HM20","A",131
"4191","HM20","A",131
"4201","HM20","A",131
"4211","HM20","A",131
"4221","HM20","A",131
"4231","HM20","A",131
"4241","HM20","A",131
"4251","HM20","A",131
"4261","HM20","A",131
"4271","HM20","A",131
"4281","HM20","A",131
"4291","HM20","A",132
"4301","HM20","A",132
"4311","HM20","A",132
"4321","HM20","A",132
"4331","HM20","A",132
"4341","HM20","A",132
"4351","HM20","A",132
"4361","HM20","A",132
"4371","HM20","A",132
"4381","HM20","A",132
"4391","HM20","A",132
"4401","HM20","A",132
"4411","HM20","A",132
"4421","HM20","A",132
"4431","HM20","A",132
"4441","HM20","A",132
"4451","HM20","A",133
"4461","HM20","A",133
"4471","HM20","A",133
"4481","HM20","A",133
"4491","HM20","A",133
"4501","HM20","A",133
"4511","HM20","A",133
"4521","HM20","A",133
"4531","HM20","A",133
"4541","HM20","A",133
"4551","HM20","A",134
"456","HM20","A",134
"4571","HM20","A",134
"4591","HM20","A",134
"4601","HM20","A",134
"4611","HM20","A",134
"4631","HM20","A",134
"4641","HM20","A",135
"4651","HM20","A",135
"466","HM20","A",135
"4671","HM20","A",135
"4681","HM20","A",135
"469","HM20","A",135
"470","HM20","A",135
"471","HM20","A",135
"472","HM20","A",135
"473","HM20","A",135
"474","HM20","A",135
"475","HM20","A",135
"476","HM20","A",135
"477","HM20","A",135
"478","HM20","A",135
"479","HM20","A",135
"480","HM20","A",135
"481","HM20","A",135
"482","HM20","A",135
"483","HM20","A",136
"484","HM20","A",136
"485","HM20","A",136
"486","HM20","A",136
"487","HM20","A",136
"488","HM20","A",136
"489","HM20","A",136
"490","HM20","A",136
"491","HM20","A",136
"492","HM20","A",136
"494","HM20","A",136
"495","HM20","A",136
"496","HM20","A",136
"497","HM20","A",137
"498","HM20","A",137
"499","HM20","A",137
"500","HM20","A",137
"501","HM20","A",137
"502","HM20","A",137
"503","HM20","A",137
"504","HM20","A",137
"505","HM20","A",137
