,Depth,1800,1796,1792,1788,1784,1780,1776,1772,1768,1764,1760,1756,1752,1748,1744,1740,1736,1732,1728,1724,1720,1716,1712,1708,1704,1700,1696,1692,1688,1684,1680,1676,1672,1668,1664,1660,1656,1652,1648,1644,1640,1636,1632,1628,1624,1620,1616,1612,1608,1604,1600,1596,1592,1588,1584,1580,1576,1572,1568,1564,1560,1556,1552,1548,1544,1540,1536,1532,1528,1524,1520,1516,1512,1508,1504,1500,1496,1492,1488,1484,1480,1476,1472,1468,1464,1460,1456,1452,1448,1444,1440,1436,1432,1428,1424,1420,1416,1412,1408,1404,1400,1396,1392,1388,1384,1380,1376,1372,1368,1364,1360,1356,1352,1348,1344,1340,1336,1332,1328,1324,1320,1316,1312,1308,1304,1300,1296,1292,1288,1284,1280,1276,1272,1268,1264,1260,1256,1252,1248,1244,1240,1236,1232,1228,1224,1220,1216,1212,1208,1204,1200,1196,1192,1188,1184,1180,1176,1172,1168,1164,1160,1156,1152,1148,1144,1140,1136,1132,1128,1124,1120,1116,1112,1108,1104,1100,1096,1092,1088,1084,1080,1076,1072,1068,1064,1060,1056,1052,1048,1044,1040,1036,1032,1028,1024,1020,1016,1012,1008,1004,1000,996,992,988,984,980,976,972,968,964,960,956,952,948,944,940,936,932,928,924,920,916,912,908,904,900,896,892,888,884,880,876,872,868,864,860,856,852,848,844,840,836,832,828,824,820,816,812,808,804,800
1,1,-1.120094751,-1.117778652,-1.133834861,-1.177352387,-1.254891263,-1.326120806,-1.376152253,-1.425312413,-1.443519629,-1.379966016,-1.306261535,-1.22831971,-1.179150282,-1.107393933,-1.088444587,-1.092867094,-1.117961233,-1.126666883,-1.068670544,-0.897442683,-0.762573314,-0.543622034,-0.376031782,-0.227914486,-0.153386412,-0.082624786,-0.016142904,0.004873091,0.053174267,0.195674118,0.335491897,0.561218072,0.72674235,0.781066907,0.796809706,0.802055842,0.714547014,0.567616428,0.433615836,0.355271797,0.300658419,0.271144881,0.307974578,0.221169873,0.146478155,0.097057831,0.009190119,-0.011706338,-0.025490302,-0.040338069,-0.077108866,-0.080393203,0.011341201,0.101498821,0.225846768,0.395489842,0.342622467,0.306604158,0.179354397,-0.026595899,-0.22054561,-0.422897605,-0.588282257,-0.62177714,-0.646237338,-0.660940181,-0.855159756,-0.914351684,-0.894609778,-0.881615018,-0.735322648,-0.650464031,-0.585548574,-0.47404308,-0.525092195,-0.602359067,-0.714324231,-0.842733289,-0.959444102,-1.118763085,-1.209871364,-1.313144767,-1.396524086,-1.410779671,-1.453552867,-1.391948516,-1.275576355,-1.188025726,-1.097750825,-1.029204691,-0.959607384,-0.834081832,-0.74129435,-0.622241638,-0.543133429,-0.443635378,-0.370980361,-0.25956691,-0.20007692,-0.179256907,-0.161377793,-0.084869265,-0.073232914,-0.042042532,-0.080915181,-0.126702313,-0.185108288,-0.158890866,-0.173224945,-0.140147552,-0.07144781,-0.017629155,0.006058576,0.014599223,0.023147755,0.058268077,0.11201207,0.169148915,0.191667957,0.240531032,0.303872954,0.2589147,0.249808239,0.233256776,0.25786247,0.313718671,0.32704772,0.325706531,0.35734652,0.399073867,0.384450659,0.390068971,0.435076899,0.44816872,0.500441205,0.552514626,0.528329538,0.525318331,0.574323259,0.567301835,0.487140766,0.442091912,0.343203734,0.244497635,0.196610365,0.151624513,0.057401362,-0.022682362,-0.154931466,-0.314797625,-0.433047528,-0.520937883,-0.661696747,-0.730529307,-0.779878518,-0.719271438,-0.618834869,-0.556548759,-0.559147935,-0.577440777,-0.674138279,-0.797196588,-1.034084083,-1.26323848,-1.429136201,-1.501904753,-1.465020093,-1.361398717,-1.148580275,-0.897490192,-0.58169767,-0.221130206,0.132301663,0.482572154,0.818766826,1.086750399,1.26186067,1.378229467,1.396610168,1.407722907,1.479469955,1.443550644,1.450677082,1.51830504,1.674823851,1.863303046,1.999849047,2.044150397,2.068026433,2.066019986,2.072947422,2.030395111,1.971867392,1.895824162,1.918256344,1.941218356,1.893328414,1.836442055,1.983868394,2.09438467,2.205659482,2.28899947,2.392303241,2.413860267,2.460572351,2.431394486,2.194021187,2.077790417,2.072244093,2.00795967,1.85998972,1.730044985,1.601240348,1.43488062,1.218815392,0.99097947,0.706573885,0.463107087,0.346336324,0.288720821,0.169478116,0.053563171,-0.216467178,-0.35978195,-0.492771166,-0.549510105,-0.531614928,-0.567074738,-0.530143977,-0.527172807,-0.642263971,-0.814797902,-0.950137397,-1.012572392,-1.046920872,-1.031410684,-0.850659386,-0.767680797,-0.684681247,-0.62928926,-0.5906092,-0.531504887,-0.365534535,-0.274803619,-0.301011683,-0.45937053,-0.62890734,-0.921923934,-1.02273504,-1.204413356,-1.462243084
2,1,-0.713794834,-0.802356045,-0.896241824,-0.959412971,-1.013017953,-1.061457841,-1.089577305,-1.116059519,-1.148588661,-1.148209849,-1.14864691,-1.132705905,-1.12799484,-1.081821941,-1.007726455,-0.923028534,-0.812845451,-0.733799803,-0.667595383,-0.578595972,-0.523993079,-0.464144386,-0.449521113,-0.340790689,-0.160725356,0.044932762,0.31951207,0.580231798,0.866129794,1.154291591,1.378114898,1.569537998,1.70674869,1.865740502,2.021987042,2.134392313,2.265687043,2.386722419,2.526177321,2.608619448,2.655367359,2.7054352,2.717549187,2.669505993,2.592592019,2.455299832,2.27332997,2.061979995,1.83006422,1.559729138,1.333463371,1.170499464,1.038286974,0.950369311,0.929108045,0.93497169,0.949063729,0.977970232,1.018558331,1.040434713,1.02203608,1.066000076,1.093469065,1.148624823,1.20454678,1.233093576,1.23313539,1.217397818,1.1948137,1.188586122,1.119644107,1.076627654,0.973366217,0.856495011,0.654540426,0.376956802,0.075914411,-0.242190315,-0.491490829,-0.60513178,-0.683162835,-0.687766938,-0.614692935,-0.518915945,-0.447067021,-0.372624413,-0.340393909,-0.362753224,-0.38343117,-0.43868798,-0.507240649,-0.570555921,-0.613288829,-0.684109032,-0.721838461,-0.7304278,-0.76987757,-0.766600277,-0.773307236,-0.801214631,-0.793150493,-0.774447175,-0.728633731,-0.70441538,-0.662374996,-0.656788409,-0.721094989,-0.784646626,-0.906033412,-1.009676652,-1.103900554,-1.161756681,-1.161452379,-1.145304438,-1.092468392,-1.057611198,-1.070497992,-1.088475954,-1.114630544,-1.115992326,-1.13447511,-1.126987538,-1.09936482,-1.086575281,-1.059217046,-1.046427075,-1.039154005,-1.025584874,-0.993645965,-0.94362558,-0.891634929,-0.839526827,-0.778131387,-0.72761333,-0.677724203,-0.640948393,-0.601170528,-0.571799478,-0.530390708,-0.49081533,-0.488717254,-0.494742015,-0.513527733,-0.598485015,-0.700975595,-0.789547138,-0.868541457,-0.927081924,-0.970802258,-1.020044964,-1.060164364,-1.068526282,-1.090635797,-1.105921047,-1.090681145,-1.027816972,-0.915554518,-0.780091357,-0.638356512,-0.541876065,-0.486209222,-0.50046924,-0.554104564,-0.601451873,-0.660506903,-0.692409593,-0.631489826,-0.529214421,-0.369432449,-0.232850514,-0.101456865,-0.00903459,0.04969862,0.097258416,0.123187167,0.143789882,0.221572095,0.335776468,0.466238281,0.563718961,0.683221494,0.778600773,0.825294851,0.867355127,0.857166802,0.823598395,0.813320678,0.87254218,0.918636213,0.965347677,1.040703573,1.06948494,1.111933509,1.19145386,1.201868651,1.171572306,1.130867481,1.120996564,1.060660332,0.972955201,0.831256911,0.714984322,0.646048615,0.641537054,0.63278504,0.610650553,0.567567938,0.58939189,0.585625749,0.567715055,0.557808036,0.547983465,0.497915749,0.479698986,0.433652666,0.349259897,0.280990307,0.276545825,0.231029165,0.211224567,0.243689336,0.202310454,0.168758729,0.174533905,0.150556548,0.102381573,0.052169059,-1.37E-05,-0.098403654,-0.11464345,-0.141209116,-0.193868145,-0.232515975,-0.23956754,-0.289222497,-0.359522257,-0.475064323,-0.52624186,-0.608079132,-0.639746847,-0.695966167,-0.761202483,-0.79087104,-0.820947615,-0.920772393,-1.007335248,-1.061652535,-1.075277362,-1.100589179,-1.150522763,-1.103002588
3,1,-0.780718046,-0.834513602,-0.894875052,-0.951539657,-1.031735643,-1.082334729,-1.171759321,-1.238884814,-1.264337906,-1.294714966,-1.295665969,-1.281507043,-1.238501637,-1.164055619,-1.101029374,-1.056463684,-1.035727971,-0.954888443,-0.77372892,-0.484116831,-0.040821907,0.452339883,0.9012858,1.335876129,1.653409142,1.876010977,1.950072092,1.953529035,1.958419426,1.989228972,2.067297287,2.125480068,2.166338674,2.170247943,2.15389389,2.120853801,2.033904045,1.913302765,1.77796446,1.703859368,1.612143646,1.536741286,1.500597721,1.388197441,1.339940083,1.294645816,1.26388825,1.189764737,1.164238162,1.169879075,1.145933679,1.174500542,1.244671805,1.296447423,1.385315245,1.51432821,1.540934055,1.544544058,1.528702736,1.387693351,1.221344029,1.156617959,1.068331944,0.978874297,0.798258755,0.647189092,0.47933111,0.364985524,0.303895317,0.243303014,0.238303205,0.317445304,0.346468317,0.291032536,0.072490749,-0.13837793,-0.393118416,-0.703392319,-0.93686187,-1.160310881,-1.290723173,-1.351656528,-1.261962758,-1.148856915,-0.975858803,-0.769901702,-0.635194844,-0.527949919,-0.400872031,-0.335066279,-0.223789684,-0.127140609,0.012335106,0.101111843,0.218043761,0.353435557,0.401898215,0.401386661,0.362819069,0.259884825,0.173404396,0.104005605,0.069455937,0.059666828,0.109053848,0.218769169,0.302234798,0.341365849,0.338821995,0.279697218,0.215481204,0.12058432,0.020344341,-0.085430206,-0.172581331,-0.245495301,-0.293679974,-0.303955923,-0.339338198,-0.34250373,-0.351364355,-0.400554731,-0.440879198,-0.490062151,-0.537250962,-0.619996978,-0.703065334,-0.713959605,-0.731294232,-0.716524395,-0.700384904,-0.696241504,-0.669318136,-0.646449762,-0.597087889,-0.597847876,-0.585278318,-0.549739144,-0.538318302,-0.535673422,-0.580765041,-0.666148797,-0.741645876,-0.849952802,-0.953147421,-1.018714928,-1.035769921,-1.058380748,-1.06117686,-1.053558612,-1.130854073,-1.22492547,-1.281333651,-1.29669796,-1.250825798,-1.123262392,-1.004125089,-0.853984233,-0.708129916,-0.653959426,-0.655680777,-0.760939039,-0.841394603,-0.849949206,-0.856336125,-0.840329987,-0.770431916,-0.651224809,-0.493682067,-0.367373109,-0.214155566,-0.068893498,0.127931879,0.331657732,0.437910969,0.616323693,0.75727932,0.885165244,0.942930882,0.940117992,0.957776444,1.034614917,1.087135968,1.143331892,1.133895444,1.165405744,1.181434875,1.261361343,1.258110375,1.301856801,1.348724312,1.412908262,1.52482606,1.546284095,1.395915095,1.253903687,1.118518123,0.986027573,0.826909785,0.726278335,0.646876819,0.613616981,0.684870591,0.692130103,0.704090413,0.711941059,0.65273253,0.546034761,0.371731013,0.193043285,0.050482705,-0.11142826,-0.262599923,-0.39611227,-0.54066826,-0.675976976,-0.802885329,-0.915390918,-1.072346774,-1.187131818,-1.243977646,-1.266835302,-1.26349932,-1.221871742,-1.201264404,-1.09224704,-1.06398263,-0.99609512,-1.06118853,-1.203086802,-1.306231339,-1.276594629,-1.240146393,-1.188393572,-1.109664239,-0.905867178,-0.709428159,-0.575693628,-0.700404512,-0.709039288,-0.755849757,-0.79347548,-0.855993993,-0.845641797,-0.852470698,-0.745060536,-0.655214418,-0.669805281,-0.699950789,-0.532006287,-0.509677472
4,1,-0.981663793,-1.00041834,-1.009352335,-0.987732654,-1.010121146,-0.996651985,-0.990198905,-0.937833284,-0.651294721,-0.227654237,0.279790105,0.830609214,1.435065761,1.782805098,1.788933297,1.579579912,1.151954138,0.568624797,0.065084649,-0.357905456,-0.675045982,-0.828011643,-0.861521186,-0.914342951,-0.906380484,-0.828478124,-0.798832304,-0.767281922,-0.797088119,-0.783708005,-0.858529864,-0.822130957,-0.765493761,-0.701695033,-0.666551326,-0.619587866,-0.560966311,-0.496567863,-0.577845332,-0.62673202,-0.732965018,-0.705839278,-0.695008725,-0.827479733,-0.959548988,-0.997144057,-0.969393319,-0.978118707,-0.964395303,-0.963255533,-0.954519774,-0.867178267,-0.787647079,-0.785875525,-0.766269032,-0.726636868,-0.652887956,-0.571659907,-0.518584775,-0.491195073,-0.425399844,-0.234921839,-0.114202696,-0.058376411,-0.051506895,-0.125628423,-0.24889166,-0.434142736,-0.688508239,-0.933090973,-1.146143055,-1.25900712,-1.294538498,-1.311570295,-1.332865591,-1.31578172,-1.279622361,-1.333820128,-1.228721778,-0.968594125,-0.614530416,-0.263417172,0.189703624,0.449006811,0.57217192,0.615863728,0.478398676,0.193886243,0.051093971,-0.068958702,-0.171968479,-0.268982599,-0.299600135,-0.374452963,-0.399883775,-0.298102387,-0.258568898,-0.305430151,-0.369936529,-0.452803194,-0.534542405,-0.56402443,-0.552342635,-0.488588594,-0.382933167,-0.221008528,-0.207450016,-0.260131665,-0.240008821,-0.295490023,-0.307041641,-0.303838181,-0.267129907,-0.246294227,-0.224657046,-0.217186261,-0.255085891,-0.183351914,-0.12474717,-0.111582689,-0.046372761,-0.007323137,0.061769702,0.117893647,0.162593678,0.157285718,0.145073688,0.238157286,0.277057891,0.309491957,0.365740559,0.418289705,0.456830159,0.498866273,0.535195818,0.544254974,0.53612191,0.572258437,0.609975322,0.609027978,0.621145765,0.601287059,0.613911818,0.620758843,0.637994851,0.644609525,0.644407985,0.671269083,0.74846284,0.752488406,0.836781545,0.866771322,0.922784818,0.988516502,1.131516732,1.220581724,1.300337538,1.3262038,1.379891352,1.315159547,1.298405371,1.100823797,0.927557108,0.861054149,0.767574243,0.613422602,0.555494389,0.521026643,0.521896422,0.523071301,0.486797461,0.437036803,0.447382103,0.470254844,0.372882981,0.213545676,0.293741069,0.340660549,0.317703429,0.358702199,0.340202134,0.391930566,0.35593101,0.241405252,0.048422262,-0.13139017,-0.243396785,-0.34283291,-0.438670146,-0.442002098,-0.45345144,-0.413585876,-0.334651906,-0.354587615,-0.431765092,-0.524879304,-0.64391661,-0.634795493,-0.769033054,-0.876542279,-0.979947872,-0.985039024,-0.987871998,-1.055951466,-1.093682856,-1.111928909,-1.005547106,-0.959615638,-1.052847639,-1.024243027,-0.973317466,-1.000970383,-1.105011044,-1.241459146,-1.340642564,-1.360933389,-1.278369721,-1.21156312,-1.10149642,-0.844733738,-0.598124553,-0.421286101,-0.339057103,-0.392789157,-0.307275573,-0.212382498,-0.001629777,0.174913539,0.33535143,0.445481729,0.554266276,0.767770098,0.865767485,1.080384047,1.384659298,1.624188403,2.007988173,2.293508227,2.387874951,2.377734598,2.206468078,2.145315302,2.022712805,2.208701,2.325536101,2.522271962,2.854189597,3.285564701,3.688283891,3.958587968,4.101758067
5,1,-1.174564638,-1.198735003,-1.222071565,-1.245402965,-1.266827415,-1.276035339,-1.280747598,-1.280451676,-1.246789514,-1.205428214,-1.140970225,-1.055910106,-0.962419196,-0.887187001,-0.830861738,-0.791547632,-0.762206809,-0.779013099,-0.803955726,-0.854444356,-0.909470229,-0.946629303,-0.988172637,-1.033437362,-1.059971321,-1.058168592,-1.043815021,-1.037754357,-1.008507195,-0.968184731,-0.917453221,-0.832098363,-0.748330071,-0.662616724,-0.585920812,-0.525061074,-0.477143388,-0.450038969,-0.433630692,-0.433113476,-0.431038939,-0.412743258,-0.386524652,-0.370598684,-0.351486319,-0.326365603,-0.289894653,-0.262784905,-0.234480202,-0.210632538,-0.190392602,-0.172454008,-0.176992935,-0.229008912,-0.302014286,-0.402611284,-0.526083495,-0.645077225,-0.760252718,-0.85260994,-0.936022237,-0.980140863,-1.017531159,-1.067028145,-1.112145707,-1.184980078,-1.24708145,-1.244068511,-1.160243003,-0.984627778,-0.752506571,-0.475978551,-0.228120408,-0.072741019,-0.031977177,-0.109363891,-0.2588675,-0.438598096,-0.575482375,-0.638419825,-0.605950623,-0.528472081,-0.403745617,-0.276719718,-0.135442941,-0.013142183,0.044879236,0.038544447,0.008600667,-0.014711614,-0.003268893,0.021279186,0.091548703,0.17257467,0.261567833,0.315215558,0.302155337,0.231439789,0.115982619,-0.009146317,-0.114554526,-0.182408724,-0.214698282,-0.203399002,-0.151390351,-0.075095673,-0.008619931,0.042986297,0.084998742,0.083919869,0.060126953,0.017115531,-0.029109414,-0.061111531,-0.084332318,-0.10260749,-0.110625236,-0.102887302,-0.086134244,-0.080524196,-0.083944876,-0.110660547,-0.154391117,-0.219988695,-0.305160574,-0.393071818,-0.444436649,-0.449859643,-0.39928983,-0.287132732,-0.128290113,0.05484864,0.230662411,0.371385157,0.446069348,0.457861701,0.415039008,0.321174992,0.217534088,0.121011374,0.061690969,0.043140582,0.055215646,0.070937974,0.087319844,0.099058085,0.066929688,-0.010904364,-0.127015276,-0.287325677,-0.476486127,-0.695758285,-0.92920934,-1.167125114,-1.336883367,-1.376266344,-1.275902676,-1.039321359,-0.727113697,-0.394921343,-0.096906469,0.115162388,0.219172493,0.206067839,0.113239748,0.024202097,-0.033931985,-0.056704697,-0.032038298,0.048073366,0.178808255,0.335389364,0.469686719,0.583980999,0.647354743,0.688532874,0.692763981,0.662569309,0.653160122,0.676511916,0.724994043,0.862748786,1.07032768,1.349470129,1.637461833,1.886124706,2.085278096,2.247462831,2.388912432,2.488993645,2.593776215,2.741475401,2.891358642,2.995626743,3.034554587,3.013453988,2.95675576,2.837529827,2.706170115,2.575999291,2.441485647,2.285736732,2.128017203,2.00032368,1.883622675,1.808256917,1.721676028,1.611251596,1.53182802,1.468894456,1.403928619,1.328457878,1.255913155,1.197885044,1.103446988,1.021820151,0.946414333,0.864282369,0.773549159,0.713650833,0.675399077,0.615457199,0.564005546,0.510496602,0.466508933,0.435508004,0.404745121,0.344439498,0.272135742,0.22360135,0.158218029,0.086824602,0.016404817,-0.032146835,-0.094739564,-0.181872771,-0.305008122,-0.443407495,-0.602319935,-0.738893267,-0.889072787,-1.00100313,-1.07751565,-1.083714903,-1.116367337,-1.114337747,-1.127987358,-1.116232159,-1.148329852,-1.213369444,-1.320635479
6,1,-1.731234395,-1.728762057,-1.716380182,-1.705745845,-1.690119234,-1.662316094,-1.636914144,-1.593951307,-1.514433762,-1.429510714,-1.313601018,-1.176980794,-1.041767469,-0.944903918,-0.876428097,-0.829362099,-0.788283543,-0.773881282,-0.789415538,-0.808051194,-0.802302338,-0.837302416,-0.863073376,-0.880843687,-0.847238496,-0.741819533,-0.602878882,-0.512851635,-0.421886725,-0.304291896,-0.217057708,-0.167682494,-0.100648502,-0.037946175,0.05189454,0.140883179,0.238791309,0.242104404,0.2558007,0.280302526,0.294365473,0.354935869,0.401277109,0.434128984,0.459405906,0.491768348,0.540146603,0.513740476,0.498956709,0.49455096,0.485231222,0.50259453,0.474745514,0.423185937,0.356227045,0.325386577,0.251277071,0.229733876,0.246099904,0.266178323,0.271200922,0.393193645,0.51857844,0.625333119,0.73016578,0.787085898,0.823515894,0.917227563,1.02502404,1.104343385,1.171877823,1.319637292,1.383011824,1.381503177,1.336343275,1.231843282,1.147187697,1.041195534,0.979209976,0.969939095,1.00315439,1.061913055,1.118684945,1.185495602,1.22233865,1.259112709,1.248811376,1.17285692,1.105529059,1.046980281,0.97490268,0.89640115,0.846501308,0.782942804,0.713989263,0.678094887,0.616411968,0.519569151,0.429687318,0.345918953,0.257384762,0.165046757,0.092819411,0.020664668,-0.033312543,-0.087943927,-0.186537457,-0.301781825,-0.414349876,-0.52727961,-0.625021663,-0.741534771,-0.853253671,-0.969565589,-1.076635453,-1.189834636,-1.324312289,-1.406217265,-1.504683023,-1.574191845,-1.635115121,-1.68661782,-1.711102954,-1.729306993,-1.737759978,-1.75419837,-1.742723531,-1.684786086,-1.639995651,-1.598247326,-1.557039408,-1.473870062,-1.36844401,-1.263973921,-1.16135493,-1.073720309,-0.968552382,-0.846317712,-0.775149753,-0.757419836,-0.719245068,-0.665107898,-0.610252715,-0.59181287,-0.57593735,-0.574108628,-0.545793128,-0.533076599,-0.544346265,-0.567370233,-0.578122919,-0.590991567,-0.623792004,-0.699213088,-0.783864125,-0.87527516,-0.876007665,-0.827433102,-0.734176776,-0.615610075,-0.443215338,-0.295649862,-0.159332546,-0.059857018,-0.079642496,-0.126901265,-0.148417169,-0.205450623,-0.277595105,-0.272856549,-0.239177867,-0.15529539,-0.007342298,0.157103577,0.279226273,0.353384606,0.356270669,0.285798846,0.204963105,0.082820591,-0.028936353,-0.024646951,0.029237888,0.152585002,0.338292887,0.514831252,0.68632085,0.844310967,0.976731826,1.071561273,1.220777496,1.366532792,1.437439724,1.553079753,1.63300192,1.678501576,1.668270817,1.632017787,1.625799921,1.62754741,1.632206375,1.611230796,1.6464401,1.75219317,1.796800783,1.883796727,1.956730123,2.058261538,2.132860735,2.14090229,2.105364163,1.952985899,1.764713905,1.503351339,1.187019002,0.86639336,0.538595144,0.314110543,0.076107528,-0.108165952,-0.275462294,-0.433708404,-0.576418438,-0.668741381,-0.717143814,-0.806790996,-0.870022278,-0.785827624,-0.726801156,-0.662536317,-0.513166067,-0.314982486,-0.089499825,0.203958349,0.410178925,0.52134611,0.716168544,0.84778235,0.804577737,0.820771468,0.785960104,0.745883587,0.726424649,0.572100339,0.034427391,-0.501948359,-0.93357249,-1.335149909,-1.610750029,-1.662489879,-1.741344793
7,1,-0.919451754,-0.94912483,-0.97384251,-1.002071881,-1.028887537,-1.049683115,-1.069401742,-1.087910887,-1.087690258,-1.080078313,-1.062368436,-1.033485472,-0.981238573,-0.912289338,-0.838795585,-0.77637383,-0.726755033,-0.697347643,-0.671762514,-0.65752411,-0.643891769,-0.644524252,-0.619568364,-0.572190751,-0.505898854,-0.408559831,-0.261797778,-0.093193267,0.136896623,0.418634376,0.715709285,1.002955343,1.284493099,1.499445653,1.646393835,1.73388127,1.774026298,1.741974703,1.707678345,1.670957965,1.632272389,1.597931951,1.558149893,1.476535748,1.36685382,1.249575537,1.136848241,1.004020743,0.892019379,0.790426559,0.707945429,0.64338885,0.58847826,0.539394426,0.504137155,0.496253221,0.485783744,0.482983572,0.479487132,0.480212578,0.466483496,0.455283609,0.430996401,0.391999677,0.334952765,0.26114835,0.174148658,0.110572966,0.059416359,0.008267235,-0.059353781,-0.118153388,-0.20634929,-0.322786572,-0.474750416,-0.64147936,-0.796019632,-0.939667136,-1.045149062,-1.107641518,-1.09393317,-1.034367199,-0.925751176,-0.799095368,-0.669689999,-0.552557008,-0.460405282,-0.402796801,-0.34843448,-0.2965187,-0.243044926,-0.189229302,-0.124526941,-0.075155238,-0.0289741,0.003896171,0.002712644,-0.030767939,-0.090655797,-0.162236753,-0.236249336,-0.280076792,-0.29567486,-0.288109933,-0.254436115,-0.218144445,-0.213283336,-0.234340057,-0.279731887,-0.335614762,-0.397070526,-0.45305398,-0.49089571,-0.521897923,-0.540663901,-0.546278011,-0.557228143,-0.546705545,-0.541072631,-0.532242585,-0.521859355,-0.521500684,-0.528090155,-0.540277079,-0.568515301,-0.601948143,-0.640457577,-0.647779621,-0.653061052,-0.648403577,-0.63502334,-0.608553258,-0.57893236,-0.544846209,-0.520243606,-0.499408791,-0.482368753,-0.455170665,-0.440507962,-0.444520177,-0.453660535,-0.473524748,-0.512268113,-0.566538679,-0.640714,-0.70963854,-0.780437962,-0.845148716,-0.913804091,-0.982493814,-1.034081892,-1.07348245,-1.09368181,-1.094163142,-1.051445877,-0.950163252,-0.817620303,-0.655069429,-0.500815345,-0.3745641,-0.279134295,-0.223500583,-0.202636045,-0.186976573,-0.14835749,-0.074225397,0.035653749,0.200185173,0.371043353,0.550760886,0.711749947,0.865831588,1.018750572,1.165911814,1.310783282,1.475989932,1.658742165,1.839972017,2.018231314,2.183051709,2.29692609,2.396488235,2.47413392,2.512216365,2.514348555,2.532072206,2.547363489,2.567482613,2.595904795,2.607855577,2.57792242,2.520406199,2.435656972,2.298631999,2.101574785,1.907447283,1.712669541,1.54135296,1.38239111,1.229013626,1.057417676,0.895144357,0.734719961,0.581374434,0.41065961,0.25268342,0.106432746,-0.02212287,-0.143604045,-0.251098616,-0.344067997,-0.422988737,-0.494428174,-0.554302012,-0.625789502,-0.680022625,-0.729557998,-0.771986294,-0.818399441,-0.836615739,-0.834217659,-0.852627824,-0.868343911,-0.89676491,-0.926011761,-0.947482831,-0.967933983,-0.99280141,-1.033220544,-1.045096389,-1.062948666,-1.085948756,-1.089818484,-1.05542785,-1.008914487,-0.911810129,-0.813832476,-0.732019228,-0.673568558,-0.591746123,-0.574105044,-0.550222148,-0.520878523,-0.464449842,-0.426295989,-0.335326704,-0.300478139,-0.282861472,-0.263078416,-0.238567373,-0.223204633
8,1,-0.901451862,-0.95503591,-1.009471705,-1.045608268,-1.079763507,-1.122050438,-1.156016488,-1.210288336,-1.28734554,-1.2982826,-1.284944058,-1.25715433,-1.225416044,-1.133204572,-1.088525911,-1.088780266,-1.118799332,-1.097743964,-1.04334621,-0.903208416,-0.700863479,-0.476510925,-0.193597217,0.127706932,0.373522524,0.634789686,0.928336174,1.242043202,1.545783373,1.777553462,1.94409467,1.977732791,1.9158583,1.743047947,1.480227601,1.237067503,0.970972753,0.783402934,0.747895619,0.815145967,0.996584919,1.179992926,1.381779271,1.575654931,1.738895086,1.946249428,2.165959971,2.452386845,2.757812508,3.014634903,3.15264015,3.123807676,2.956581368,2.67625938,2.379842429,2.133335641,1.940464349,1.778114123,1.614743427,1.377454404,1.197908584,0.94657044,0.670613974,0.418887064,0.207019775,0.030310334,-0.066881106,0.012374026,0.194384223,0.435328037,0.7393637,0.849683267,0.822782506,0.632992883,0.301168115,-0.143035791,-0.605734992,-0.961761447,-1.220838566,-1.336470555,-1.333200411,-1.240304165,-1.064301768,-0.835955538,-0.566951361,-0.285483016,-0.030335892,0.148550253,0.29803196,0.392686003,0.443842315,0.477881296,0.47672458,0.422250512,0.30043555,0.14763121,-0.003822525,-0.167516298,-0.320417463,-0.444385138,-0.490311704,-0.41893079,-0.271351009,-0.109243693,0.000424021,0.066658838,0.106548254,0.115592512,0.072899401,0.030173935,0.007346314,0.032845996,0.041985782,0.004537263,-0.100968972,-0.236882708,-0.376765825,-0.514050283,-0.657694702,-0.762429838,-0.77388113,-0.754455841,-0.756719986,-0.756342224,-0.727230752,-0.595270798,-0.416260695,-0.148885012,0.199917829,0.575215294,0.928121012,1.198334497,1.329335918,1.357823112,1.283481018,1.124739117,0.887083199,0.67126578,0.454489889,0.250740576,0.042834133,-0.150828817,-0.337735036,-0.513221242,-0.715062723,-0.876835884,-0.953011744,-0.9599515,-0.901000509,-0.755867821,-0.547999756,-0.327004183,-0.112590055,0.09149323,0.280139858,0.478142933,0.626414087,0.699948564,0.683092236,0.620363987,0.529616099,0.409292533,0.304604813,0.275843792,0.279938378,0.317958789,0.369893042,0.432915259,0.511169243,0.604960421,0.642617485,0.631689712,0.557908251,0.376946603,0.122890778,-0.182424266,-0.493310817,-0.741671403,-0.875497982,-0.983186207,-1.03793721,-1.023500434,-1.014692925,-1.050357788,-1.017260578,-0.997721927,-1.042749415,-1.010421797,-0.989798506,-0.981396623,-0.906844533,-0.799891559,-0.744359051,-0.768253203,-0.735035151,-0.704255021,-0.758348886,-0.707718851,-0.596720273,-0.506591538,-0.355584413,-0.18688543,-0.022238168,0.015704947,0.016628633,-0.048252518,-0.263337058,-0.458738442,-0.624180126,-0.856917772,-1.035087807,-1.162078877,-1.223011276,-1.298098859,-1.308060922,-1.303919475,-1.260102194,-1.224442063,-1.152463488,-1.1074251,-1.101820862,-1.144825842,-1.19743341,-1.264518498,-1.238661942,-1.191347462,-1.079513601,-1.057140271,-0.928698852,-0.850377042,-0.737396316,-0.635858058,-0.51101248,-0.366594548,-0.19809971,-0.011485149,0.029211527,-0.046801004,-0.072940663,-0.104024543,-0.096024379,-0.00787005,0.139531801,0.357337947,0.559706839,0.814505068,0.815285561,0.753060354,0.81159763,0.833382135,0.794823251
